sym,side,open,close,p0,p_exit,vwap_entry,peak,bal0,size_pct,build_s,dur,open_fills,close_fills,adds,adds_worse,pre5,pre30,mae,mfe,pnl,fee,net,ret,day_pnl_before,prev_same_net,prev_same_gap,hour,date
USELESS-USDT-SWAP,long,2026-09-04 15:07:06,2026-09-04 15:07:12,0.24774,0.24784,0.49548000000000003,257.6496,5729.38155763,4.4969879804370825,1.0,0.1,8,17,7,0,,4.315971198787305,0.0,0.0726568176314002,0.5949,-0.6837535900000001,-0.08885359000000015,-0.03448621305835528,76.66420689999998,13.37122657,19.75,15,2026-09-04
USELESS-USDT-SWAP,long,2026-09-04 15:07:12,2026-09-04 15:08:04,0.24774,0.24836,0.49548,39.6384,5729.29270404,0.6918550342531645,0.0,0.8666666666666667,1,2,0,0,0.0,4.315971198787305,0.0,0.2502623718414476,0.496,-0.10125648000000001,0.39474352,0.9958613869379188,76.57535330999998,-0.08885359000000015,0.0,15,2026-09-04
USELESS-USDT-SWAP,long,2026-09-04 15:15:37,2026-09-04 15:21:12,0.24658,0.24103,0.4817110053333331,3612.83254,5729.68744756,63.05461812822849,290.0,5.583333333333333,110,287,109,94,,3.8275295801928344,-3.3376591775488684,0.024332873712396008,12.90779821,-10.800185010000014,2.107613199999985,0.05833686385032352,76.97009682999999,0.39474352,7.55,15,2026-09-04
USELESS-USDT-SWAP,long,2026-09-04 15:21:32,2026-09-04 15:22:38,0.24295,0.24507,0.48590000000000005,242.95,5731.79506252,4.238637239294217,0.0,1.1,6,5,5,0,-0.09047168647448034,-1.9334786469685894,0.0,0.9055361185429156,10.846300000000001,-0.65965102,10.186648980000001,4.192899353776498,79.07771002999996,2.107613199999985,0.3333333333333333,15,2026-09-04
USELESS-USDT-SWAP,short,2026-09-04 18:06:22,2026-09-04 18:07:19,0.27556,0.27361,0.5511199999999999,114.63296,5744.4146169,1.995555119972559,1.0,0.95,6,10,5,0,,,-0.0,0.7112788503411349,4.0578,-0.3278885,3.7299115,3.2537862583326818,89.26435900999998,10.186648980000001,163.73333333333332,18,2026-09-04
USELESS-USDT-SWAP,short,2026-09-04 18:19:01,2026-09-04 18:19:05,0.24964,0.24583,0.49927999999999995,249.64,5748.1445284,4.34296665239709,0.0,0.06666666666666667,1,17,0,0,,-9.406299898388749,-0.0,1.5742669443999269,19.2097,-0.6296665199999998,18.58003348,7.442730924531325,92.99427050999998,3.7299115,11.7,18,2026-09-04
USELESS-USDT-SWAP,short,2026-09-04 18:21:04,2026-09-04 18:22:02,0.24251,0.24153,0.48755800000000005,487.558,5766.7245619,8.454678123890854,19.0,0.9666666666666667,23,49,22,12,-2.8561128024355065,-11.993758165190894,-1.0721207372891728,0.46596016659106176,23.133900000000004,-1.7468806400000005,21.387019360000004,4.386559006313096,111.57430398999998,18.58003348,1.9833333333333334,18,2026-09-04
USELESS-USDT-SWAP,long,2026-09-04 18:32:05,2026-09-04 18:32:25,0.25074,0.25177,0.5014799999999999,100.296,5788.11158129,1.7327931328104593,0.0,0.3333333333333333,3,11,2,0,,-9.007112788503413,0.0,0.4387014437265746,2.0669,-0.32968988,1.7372101199999999,1.7320831538645605,132.96132335,21.387019360000004,10.05,18,2026-09-04
USELESS-USDT-SWAP,short,2026-09-04 20:47:37,2026-09-04 20:52:44,0.23991,0.24643,0.4923929854545452,5416.32284,5789.848791410001,93.54860610584208,227.0,5.116666666666666,81,198,80,73,,,-3.951481805677126,0.04168229752824493,-10.145501130000001,-14.89433189,-25.039833020000003,-0.46230318538397913,134.69853346999997,1.7372101199999999,135.2,20,2026-09-04
USELESS-USDT-SWAP,short,2026-09-04 20:52:49,2026-09-04 20:56:20,0.2463,0.24335,0.492545954045954,493.0385,5764.80895956,8.552555747443732,121.0,3.5166666666666666,13,30,12,10,0.9674510125440738,2.663498812054521,-0.40194884287454435,1.2545676004871997,29.787799880000005,-1.5066604700000004,28.281139410000005,5.736091483727945,109.65870044999997,-25.039833020000003,0.08333333333333333,20,2026-09-04
USELESS-USDT-SWAP,short,2026-09-04 21:51:07,2026-09-04 21:52:10,0.2534,0.25408,0.5091868852459017,155.302,5793.62492169,2.6805670387564273,54.0,1.05,6,5,5,2,,,-0.7182320441988965,-0.0,1.61829998,-0.45131222,1.16698776,0.7514312500804884,137.93983985999998,28.281139410000005,54.78333333333333,21,2026-09-04
USELESS-USDT-SWAP,short,2026-09-04 22:05:04,2026-09-04 22:10:44,0.24434,0.24658,0.494175632,617.71954,5794.79190948,10.659908925969209,77.0,5.666666666666667,12,19,11,10,,-3.5753749013417546,-1.7598428419415502,-0.0,6.692100000000001,-1.7289563699999997,4.963143630000001,0.8034623010306589,139.10682762,1.16698776,12.9,22,2026-09-04
USELESS-USDT-SWAP,short,2026-09-05 09:33:39,2026-09-05 09:34:15,0.26109,0.25838,0.5221148416289593,115.38738,5803.24859485,1.9883239208880121,0.0,0.6,3,3,2,0,,,-0.0,1.0609368417020981,6.01069998,-0.41323071,5.59746927,4.851023803469669,0.0,4.963143630000001,682.9166666666666,9,2026-09-05
USELESS-USDT-SWAP,short,2026-09-05 09:34:41,2026-09-05 09:39:23,0.25633,0.25697,0.51527,309.162,5808.846064140001,5.322261884482756,267.0,4.7,3,10,2,2,-1.823126125090957,-1.823126125090957,-1.0182187024538658,-0.0,4.1651,-0.78686366,3.37823634,1.0927074931589265,5.59746927,5.59746927,0.43333333333333335,9,2026-09-05
USELESS-USDT-SWAP,short,2026-09-05 09:42:32,2026-09-05 09:43:17,0.24849,0.24568,0.4968854,149.06562,5812.22430048,2.564691455346785,0.0,0.75,13,4,12,0,-4.03568394222601,-4.825922095829027,-0.0,1.1590003621876122,8.3914,-0.53361531,7.857784690000001,5.271359479134089,8.97570561,3.37823634,3.15,9,2026-09-05
USELESS-USDT-SWAP,short,2026-09-05 09:47:48,2026-09-05 09:48:03,0.24321,0.23927,0.4864200000000001,145.926,5820.082085149999,2.507284224948162,0.0,0.25,3,3,2,0,-0.9771589104678124,-6.848213259795466,-0.0,1.6364458698244322,11.8805,-0.38060286,11.49989714,7.8806361717582885,16.8334903,7.857784690000001,4.516666666666667,9,2026-09-05
USELESS-USDT-SWAP,short,2026-09-05 10:00:22,2026-09-05 10:00:56,0.23988,0.23869,0.47975999999999996,143.928,5831.581982299999,2.468078137919519,0.0,0.5666666666666667,4,7,3,0,,-8.123635527978845,-0.0,0.5127563781890943,3.6055,-0.36571842,3.2397815800000003,2.2509738063476186,28.333387440000003,11.49989714,12.316666666666666,10,2026-09-05
USELESS-USDT-SWAP,short,2026-09-05 13:41:05,2026-09-05 13:54:20,0.22879,0.2342,0.4676598230769232,2431.83108,5835.26141167,41.67475813742561,693.0,13.25,54,101,53,52,,,-3.0770575637047104,-0.0,-14.363400429999997,-6.910160750000002,-21.273561179999998,-0.8747960068015908,31.57316902,3.2397815800000003,220.15,13,2026-09-05
USELESS-USDT-SWAP,short,2026-09-05 13:54:25,2026-09-05 13:58:06,0.23392,0.23411,0.4705770833333333,1129.385,5813.98785098,19.42530718927512,84.0,3.683333333333333,26,41,25,24,-0.38327229367175475,2.2422308667336743,-1.1585157318741546,0.008549931600543292,29.933099879999997,-2.9451966100000004,26.987903269999997,2.389610564156598,10.29960784,-21.273561179999998,0.08333333333333333,13,2026-09-05
PONS-USDT-SWAP,short,2026-09-06 10:14:51,2026-09-06 10:18:04,0.9394,0.9348,1.8788,174.7284,5842.9915362,2.990392830752497,0.0,3.216666666666667,1,14,0,0,,,-0.0,0.532254630615292,4.539,-0.6273882,3.9116117999999998,2.2386811760423604,0.0,,,10,2026-09-06
USELESS-USDT-SWAP,short,2026-09-06 10:28:17,2026-09-06 10:34:33,0.25959,0.25761,0.51918,174.96366,5846.903148,2.992415909263835,1.0,6.266666666666667,2,15,1,0,,,-0.0,0.793559073924266,6.811600000000001,-0.46442046,6.347179540000001,3.6277130576715195,3.9116117999999993,26.987903269999997,1230.1833333333334,10,2026-09-06
PONS-USDT-SWAP,short,2026-09-06 10:34:21,2026-09-06 10:36:27,0.9115,0.906,1.823,169.539,5671.787549969999,2.9891634428531577,0.0,2.1,1,12,0,0,,-2.969980838833297,-0.0,0.603400987383429,5.115,-0.43048305000000003,4.68451695,2.7630910586944597,10.258791340000002,3.9116117999999998,16.283333333333335,10,2026-09-06
USELESS-USDT-SWAP,short,2026-09-06 10:55:10,2026-09-06 11:00:01,0.24844,0.24781,0.49688,233.5336,5857.9348445,3.9866199641886446,3.0,4.85,4,43,3,0,,-4.29523479332794,-0.0,0.2978586379004944,3.078700000000001,-0.6058802599999998,2.472819740000001,1.0588710746547825,14.943308290000001,6.347179540000001,20.616666666666667,10,2026-09-06
RAY-USDT-SWAP,long,2026-09-06 11:24:07,2026-09-06 11:27:38,1.1292,1.1138,0.2225980338591766,1157.06458,5860.407664230001,19.743755832249374,50.0,3.5166666666666666,30,56,29,23,,,-2.2936592277718715,0.0708466170740163,9.008199770000001,-3.4851389199999994,5.523060850000002,0.47733384509964016,17.416128030000003,,,11,2026-09-06
RAY-USDT-SWAP,long,2026-09-06 11:27:58,2026-09-06 11:28:10,1.1188,1.1216,0.22376000000000001,290.888,5865.93072535,4.958940253810169,0.0,0.2,6,6,5,0,-0.921006021962445,-0.921006021962445,0.0,0.29495888451913643,4.116199999999999,-0.78295246,3.3332475399999995,1.145886918676604,22.939188880000003,5.523060850000002,0.3333333333333333,11,2026-09-06
RAY-USDT-SWAP,long,2026-09-06 11:31:44,2026-09-06 11:32:29,1.1379,1.1266,0.22527761333333335,675.83284,5869.26397291,11.5147801005263,15.0,0.75,17,29,16,15,1.9258330347545538,0.7704569606801215,-1.520344494243775,0.0,2.59689983,-2.15882876,0.4380710699999999,0.06481944115056615,26.272436420000002,3.3332475399999995,3.566666666666667,11,2026-09-06
RAY-USDT-SWAP,long,2026-09-06 11:32:41,2026-09-06 11:33:23,1.1244,1.1263,0.22492134000000003,224.92134,5869.702044119999,3.83190387364408,0.0,0.7,5,15,4,0,0.5005362888809373,-0.4250797024441977,0.0,0.23123443614372352,1.9737998499999998,-0.68973582,1.2840640299999997,0.5708947092347929,26.71050749,0.4380710699999999,0.2,11,2026-09-06
USELESS-USDT-SWAP,short,2026-09-06 13:28:48,2026-09-06 13:31:02,0.24907,0.24802,0.49813999999999997,234.1258,5872.64120264,3.9867206580703507,0.0,2.2333333333333334,5,39,4,0,,,-0.0,0.4898221383546897,5.156899999999999,-0.7102346599999999,4.446665339999999,1.8992632764095196,27.994571520000004,2.472819740000001,148.78333333333333,13,2026-09-06
BOME-USDT-SWAP,short,2026-09-06 13:34:39,2026-09-06 13:43:51,0.0009925,0.0009978,0.19960831234256926,475.467,5877.0878680000005,8.09018021644457,93.0,9.2,6,36,5,1,,,-1.1083123425692953,-0.0,1.16669985,-1.2224420900000004,-0.055742240000000276,-0.011723682190351858,32.441236860000004,7.421670809999999,22832.533333333333,13,2026-09-06
ARB-USDT-SWAP,long,2026-09-06 13:45:47,2026-09-06 13:56:12,0.19384,0.19421,0.38767999999999997,224.931936,5877.03212591,3.827304856959099,2.0,10.416666666666666,2,3,1,0,,,0.0,0.1960379694593506,2.1505,-0.57435062,1.57614938,0.7007228088767261,32.38549462,4.74406355,4528.833333333333,13,2026-09-06
BOME-USDT-SWAP,short,2026-09-06 13:47:48,2026-09-06 13:56:09,0.0009806,0.0009743,0.19612,196.12,5651.93149096,3.469964211591821,0.0,8.35,6,14,5,0,-1.6547989168588684,-1.19899244332492,-0.0,0.6730573118498895,6.3645000000000005,-0.5186133,5.8458867,2.980770293697736,33.961644,-0.055742240000000276,3.95,13,2026-09-06
ARB-USDT-SWAP,long,2026-09-06 15:55:11,2026-09-06 15:55:14,0.20134,0.20231,0.40268,201.34,5884.9968282,3.421242285725792,0.0,0.05,1,41,0,0,,,0.0,0.5165391874441205,4.90242,-0.7265888700000003,4.17583113,2.074019633455846,39.8075307,1.57614938,118.98333333333333,15,2026-09-06
USELESS-USDT-SWAP,long,2026-09-06 22:41:04,2026-09-06 22:41:51,0.22209,0.22453,0.4442975757575758,234.58912,5889.2991295500005,3.983311338745412,0.0,0.7833333333333333,15,7,14,0,,,0.0,1.1256697735152477,12.69559997,-0.8490912600000001,11.84650871,5.0498969048521944,43.98336183,4.446665339999999,550.0333333333333,22,2026-09-06
ZEC-USDT-SWAP,short,2026-09-07 09:09:15,2026-09-07 09:45:12,1176.72,1183.87,2.3693,710.79,5901.50887704,12.044207927320928,139.0,35.95,5,13,4,4,,,-1.0231830851859414,-0.0,6.2137,-2.05985627,4.15384373,0.5843981668284586,0.0,-1.407715320000026,88381.66666666667,9,2026-09-07
ARB-USDT-SWAP,short,2026-09-07 11:32:15,2026-09-07 11:43:15,0.17743,0.17665,0.354801835690641,235.8013,5906.027448340001,3.9925534051873797,0.0,11.0,9,12,8,0,,,-0.0,0.462154088936495,5.05422993,-0.84706515,4.20716478,1.784199145636602,4.153843730000001,4.17583113,1177.0166666666667,11,2026-09-07
IOST-USDT-SWAP,long,2026-09-07 14:43:37,2026-09-07 14:53:38,0.0008892,0.0008726,0.28929956623623626,289.01026667,5910.38052324,4.889875796213,514.0,10.016666666666667,14,7,13,10,,,-3.868645973909135,0.0,4.785399969999999,-0.48074330000000004,4.304656669999999,1.4894476655098126,8.361008510000001,,,14,2026-09-07
USELESS-USDT-SWAP,short,2026-09-07 15:09:13,2026-09-07 15:11:08,0.20874,0.20978,0.42029165972635335,706.51028,5914.68517995,11.945019193835984,105.0,1.9166666666666667,18,57,17,15,,,-1.1210117849956847,-0.0,7.073099580000001,-1.8101163399999993,5.262983240000001,0.7449266329146692,12.665665180000001,11.84650871,987.3666666666667,15,2026-09-07
USELESS-USDT-SWAP,short,2026-09-07 15:21:09,2026-09-07 15:21:15,0.19448,0.19322,0.38896000000000003,16.33632,5919.9481636400005,0.2759537676416964,0.0,0.1,1,11,0,0,,-6.831464980358348,-0.0,0.6684491978609652,0.531,-0.05861960000000001,0.47238040000000003,2.8915961489490902,17.928648420000002,5.262983240000001,10.016666666666667,15,2026-09-07
USELESS-USDT-SWAP,short,2026-09-07 15:21:16,2026-09-07 15:22:13,0.19448,0.19718,0.3953583884648007,932.25508,5920.42054404,15.746433434335799,11.0,0.95,26,48,25,25,0.0,-6.831464980358348,-2.735499794323326,-0.0,12.6429998,-2.8727587299999993,9.77024107,1.0480222934263872,18.40102882,0.47238040000000003,0.016666666666666666,15,2026-09-07
USELESS-USDT-SWAP,short,2026-09-07 15:25:25,2026-09-07 15:27:25,0.19942,0.19865,0.3987142333333333,239.22854,5930.190785289999,4.034078306441893,0.0,2.0,7,17,6,0,2.540106951871657,-4.464884545367454,-0.0,0.4312506268177696,4.434799939999999,-0.6448664799999999,3.7899334599999985,1.5842313212294814,28.171269889999998,9.77024107,3.2,15,2026-09-07
USELESS-USDT-SWAP,short,2026-09-07 15:31:24,2026-09-07 15:31:40,0.19604,0.19478,0.39208,235.248,5933.98071884,3.96442137489768,0.0,0.26666666666666666,1,8,0,0,-1.2691377921031366,-6.084123790361218,-0.0,0.6529279738828775,7.6114999999999995,-0.59714226,7.0143577399999995,2.9816864500442084,31.961203349999998,3.7899334599999985,3.9833333333333334,15,2026-09-07
USELESS-USDT-SWAP,short,2026-09-07 15:33:16,2026-09-07 15:35:40,0.19231,0.19355,0.3891071222222222,700.39282,5940.99507658,11.789149981978927,24.0,2.4,13,17,12,11,-1.9026729238930784,-7.871035738238952,-1.7939784722583285,-0.0,19.113499939999997,-1.7959620099999998,17.317537929999997,2.472546467566586,38.97556109,7.0143577399999995,1.6,15,2026-09-07
USELESS-USDT-SWAP,short,2026-09-07 15:37:45,2026-09-07 15:38:19,0.19161,0.19001,0.38320139999999997,229.92084,5958.312614580001,3.858824718887413,0.0,0.5666666666666667,4,2,3,0,-0.36399563205241625,-8.206381144006903,-0.0,0.9498460414383514,9.883000000000001,-0.6080898299999999,9.274910170000002,4.033958022248005,56.29309902,17.317537929999997,2.0833333333333335,15,2026-09-07
IOST-USDT-SWAP,short,2026-09-07 23:35:22,2026-09-07 23:36:28,0.0008741,0.000864,0.2913666667,58.27333333,5969.181193,0.9762366302154901,1.0,1.1,4,3,3,0,,,-0.0,1.1669145406704051,2.0316,-0.09283229,1.93876771,3.3270238704568715,65.56800919,4.304656669999999,521.7333333333333,23,2026-09-07
USELESS-USDT-SWAP,short,2026-09-08 09:18:46,2026-09-08 09:19:31,0.22789,0.2269,0.45578,238.37294,5971.33257109,3.9919555168317764,0.0,0.75,2,21,1,0,,,-0.0,0.46074860678396723,5.2932,-0.6069026000000002,4.686297399999999,1.9659519239054564,0.0,9.274910170000002,1060.45,9,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 09:44:26,2026-09-08 09:50:29,0.006566,0.006587,0.13059991703539822,472.2493,5976.018868509999,7.9024064413261454,183.0,6.05,12,22,11,5,,,-1.1117879987815993,0.4112092598233419,21.958299899999993,-1.48652863,20.471771269999994,4.3349500507465,4.686297399999997,,,9,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 11:17:22,2026-09-08 11:17:45,0.007495,0.007559,0.1499,239.84,5996.860892850001,3.9994257710056096,0.0,0.38333333333333336,3,13,2,0,,,0.0,0.867244829886582,10.242600000000001,-0.61527935,9.627320650000001,4.014059643929286,25.15806866999999,20.471771269999994,86.88333333333334,11,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 11:23:17,2026-09-08 11:24:47,0.00765,0.007724,0.153,12.393,6006.488213510001,0.20632688452006342,0.0,1.5,6,3,5,0,,2.068045363575721,0.0,0.9673202614379095,0.5994,-0.03904718,0.5603528200000001,4.521526829661907,34.78538932,9.627320650000001,5.533333333333333,11,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 11:25:05,2026-09-08 11:25:46,0.00774,0.007778,0.1548,247.68,6007.048566320001,4.123156276589455,0.0,0.6833333333333333,4,7,3,0,1.1764705882353121,3.268845897264838,0.0,0.5167958656330685,6.267999999999999,-0.6338404999999999,5.634159499999999,2.2747736999354,35.34574214,0.5603528200000001,0.3,11,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 11:32:24,2026-09-08 11:33:40,0.007763,0.007812,0.15526,248.416,6012.68272585,4.131533482250753,0.0,1.2666666666666666,7,4,6,0,,3.5757171447631686,0.0,0.644080896560606,7.9167,-0.74961181,7.167088189999999,2.8851153669650906,40.979901639999994,5.634159499999999,6.633333333333334,11,2026-09-08
IOST-USDT-SWAP,long,2026-09-08 11:39:54,2026-09-08 11:40:01,0.0010815,0.001097,0.3605,120.0465,6019.84981405,1.9941776573863694,0.0,0.11666666666666667,2,3,1,0,,,0.0,1.5164123901987958,5.3598,-0.24873864000000004,5.11106136,4.257567992402944,48.146989829999995,1.93876771,723.4333333333333,11,2026-09-08
IOST-USDT-SWAP,long,2026-09-08 11:43:04,2026-09-08 11:43:52,0.0011226,0.0011345,0.37420000000000003,120.1182,6024.9608754,1.9936760168923966,0.0,0.8,1,8,0,0,3.8002773925104094,3.8002773925104094,0.0,1.0778549795118497,3.8537,-0.18516818,3.66853182,3.0541015599634362,53.258051189999996,5.11106136,3.05,11,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 11:48:35,2026-09-08 11:50:49,0.008179,0.008272,0.1636388375,261.82214,6028.62940722,4.342979511834595,0.0,2.2333333333333334,10,3,9,0,,6.915032679738564,0.0,1.1737376207360262,14.74499998,-0.68343383,14.061566149999999,5.370655877306633,56.926583009999995,7.167088189999999,14.916666666666666,11,2026-09-08
SOPH-USDT-SWAP,short,2026-09-08 11:54:59,2026-09-08 11:55:15,0.008548,0.008441,0.17096,273.536,6042.690973379999,4.5267249509368295,2.0,0.26666666666666666,8,4,7,0,3.299093655589136,10.439276485788106,-0.0,1.286850725315869,17.313,-0.7589586500000001,16.55404135,6.051869351748946,70.98814916,14.061566149999999,4.166666666666667,11,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 11:57:40,2026-09-08 12:00:35,0.00871,0.008619,0.17139858339148636,1473.68502,6059.24501474,24.32126471887249,135.0,2.9166666666666665,25,46,24,22,1.8951801591015505,12.198892180857923,-2.5832376578645344,0.0,38.17789973000001,-4.3165564499999975,33.86134328000001,2.2977327461739425,87.54219050999998,16.55404135,2.4166666666666665,11,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 12:35:59,2026-09-08 12:36:36,0.009704,0.00956,0.18983998899284535,1379.75704,6101.37474683,22.61387141835305,31.0,0.6166666666666667,24,59,23,22,,,-2.978153338829359,0.0,57.18909975999999,-3.79849871,53.390601049999994,3.8695654018913355,121.40353379000001,33.86134328000001,35.4,12,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 13:11:46,2026-09-08 13:11:52,0.010677,0.010702,0.21357664999999998,256.29198,6155.77643515,4.163438726210901,0.0,0.1,4,30,3,0,,,0.0,0.3371733633042995,2.9467996999999997,-0.69833166,2.2484680399999997,0.8773072181189593,174.79413484,53.390601049999994,35.166666666666664,13,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 13:13:36,2026-09-08 13:15:37,0.0108,0.010766,0.21464167499999998,515.14002,6158.02490347,8.365344864222985,33.0,2.0166666666666666,16,26,15,12,1.152008991289688,1.152008991289688,-1.2962962962963065,0.0,8.615199829999996,-1.5854455899999986,7.029754239999997,1.364629802980556,177.04260288,2.2484680399999997,1.7333333333333334,13,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 13:31:51,2026-09-08 13:34:21,0.011477,0.011288,0.22471530841846626,1737.72348,6165.05465793,28.186667862949072,88.0,2.5,44,59,43,42,,7.492741406762193,-2.8230373791060304,0.0,48.24219969999999,-4.930775119999998,43.31142457999999,2.4924232812921416,184.07235712,7.029754239999997,16.233333333333334,13,2026-09-08
SOPH-USDT-SWAP,short,2026-09-08 13:39:47,2026-09-08 13:39:55,0.009793,0.009688,0.1957676,195.7676,6208.36608282,3.153286990303853,0.0,0.13333333333333333,9,4,8,0,,-8.279479254472244,-0.0,1.1130399264780988,10.049999999999999,-0.53999572,9.510004279999999,4.8578029663744156,227.3837817,43.31142457999999,5.433333333333334,13,2026-09-08
SOPH-USDT-SWAP,short,2026-09-08 13:43:05,2026-09-08 13:44:24,0.009643,0.009641,0.19410539166666674,465.85294,6217.87608709,7.492155415693105,29.0,1.3166666666666667,15,14,14,10,-1.5317063208414083,-10.712962962962958,-1.3584983926163918,0.14518303432541346,17.214399919999998,-1.67087338,15.543526539999998,3.3365736706523736,236.89378598,9.510004279999999,3.1666666666666665,13,2026-09-08
SOPH-USDT-SWAP,short,2026-09-08 13:58:03,2026-09-08 13:59:26,0.010101,0.01013,0.20335155833333332,488.04374,6234.55817502,7.828040517056118,61.0,1.3833333333333333,11,29,10,8,,-11.989195782870077,-1.3266013266013177,0.01980001980002033,9.38429988,-1.52037465,7.86392523,1.6113156640427353,252.43731251999998,15.543526539999998,13.65,13,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 16:48:09,2026-09-08 16:50:48,0.010331,0.010355,0.20662000000000003,206.62,6244.35234529,3.3089100129951774,1.0,2.65,4,19,3,0,,,0.0,0.3000677572355004,2.6426,-0.5278323300000001,2.11476767,1.0235057932436356,260.30123775,7.86392523,168.71666666666667,16,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 17:06:19,2026-09-08 17:09:53,0.010696,0.010681,0.21295733924611976,384.17504,6246.467112959999,6.150277157513952,65.0,3.566666666666667,3,14,2,1,,3.533055851321265,-1.0097232610321694,0.0,6.47879991,-1.0293727099999999,5.449427200000001,1.4184750784434095,262.41600542,2.11476767,15.516666666666667,17,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 17:27:29,2026-09-08 17:27:46,0.010958,0.011065,0.21916,219.16,6251.91654026,3.5054850554816546,1.0,0.2833333333333333,2,4,1,0,,2.4495138369484026,0.0,1.0859645920788363,11.561700000000002,-0.5630202099999999,10.998679790000002,5.0185616855265565,267.86543262,5.449427200000001,17.6,17,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 17:34:42,2026-09-08 17:34:44,0.011767,0.011857,0.23534,235.34,6262.91522004,3.757675008069116,0.0,0.03333333333333333,2,13,1,0,,10.013089005235587,0.0,0.8753293107844007,9.024700000000001,-0.60336589,8.421334110000002,3.5783692147531236,278.86411241,10.998679790000002,6.933333333333334,17,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 17:41:34,2026-09-08 17:44:01,0.011667,0.011685,0.23237701,464.75402,6271.43193926,7.410652375744969,109.0,2.45,12,22,11,2,,6.470158788100022,-0.8571183680466388,0.21427959201165692,14.113399780000002,-1.33843587,12.774963910000002,2.748758130160983,287.28544652,8.421334110000002,6.833333333333333,17,2026-09-08
SOPH-USDT-SWAP,short,2026-09-08 18:06:09,2026-09-08 18:06:42,0.011056,0.01101,0.22200159,444.00318,6284.2069034099995,7.065381309438913,24.0,0.55,25,18,24,1,,-5.236993228764897,-0.8230824891461763,0.506512301013029,18.7307,-1.1377704300000002,17.59292957,3.962343145830622,300.06041042999993,12.774963910000002,22.133333333333333,18,2026-09-08
SOPH-USDT-SWAP,short,2026-09-08 18:10:17,2026-09-08 18:12:01,0.010717,0.010733,0.21606513333333335,648.1954,6301.79983303,10.285877323531837,67.0,1.7333333333333334,15,16,14,4,-3.066208393632408,-8.142624496442952,-1.4649622095735726,0.018661938975461645,22.318099949999997,-1.86162901,20.456470939999996,3.15591115580271,317.65334,17.59292957,3.5833333333333335,18,2026-09-08
SOPH-USDT-SWAP,short,2026-09-08 18:16:27,2026-09-08 18:18:02,0.010251,0.010396,0.20890807999999994,1462.35656,6322.25630404,23.130295414716674,57.0,1.5833333333333333,40,52,39,23,-4.40175324069757,-7.281114327062232,-2.760706272558777,0.019510291678859204,37.65319999999999,-4.449495720000001,33.20370427999999,2.2705614477497877,338.10981094,20.456470939999996,4.433333333333334,18,2026-09-08
SOPH-USDT-SWAP,long,2026-09-08 18:38:24,2026-09-08 18:42:41,0.010975,0.010679,0.21347892666666662,2561.74712,6355.46000834,40.30781590377924,211.0,4.283333333333333,79,199,78,73,,2.4073901278342857,-3.9635535307517067,0.03644646924827466,23.256798640000007,-7.997878420000004,15.258920220000004,0.5956450619528755,371.31351522,33.20370427999999,20.366666666666667,18,2026-09-08
SOPH-USDT-SWAP,short,2026-09-08 21:01:43,2026-09-08 21:02:09,0.007641,0.007589,0.15281999999999998,254.4453,6374.09105275,3.9918679839100135,0.0,0.43333333333333335,9,10,8,0,,,-0.0,0.7328883653972107,8.772200000000002,-0.64567754,8.126522460000002,3.19381904873071,386.57243544,15.258920220000004,139.03333333333333,21,2026-09-08
SOPH-USDT-SWAP,short,2026-09-08 23:07:09,2026-09-08 23:07:41,0.007612,0.007572,0.15224000000000001,228.36,6382.21757523,3.5780666720966567,0.0,0.5333333333333333,3,8,2,0,,,-0.0,0.578034682080919,6.415799999999999,-0.5803280100000001,5.8354719899999985,2.555382724645296,394.6989579,8.126522460000002,125.0,23,2026-09-08
SOPH-USDT-SWAP,short,2026-09-08 23:08:58,2026-09-08 23:09:01,0.007522,0.007473,0.15040962666666666,225.61444,6388.05304721,3.5318185107829954,0.0,0.05,6,6,5,0,-1.1823436678927934,-1.1823436678927934,-0.0,0.6647168306301521,7.16479997,-0.8096326500000001,6.35516732,2.8168264939070387,400.53442988999996,5.8354719899999985,1.2833333333333334,23,2026-09-08
SOPH-USDT-SWAP,short,2026-09-08 23:11:54,2026-09-08 23:11:56,0.007278,0.00723,0.14552176,218.28264,6394.4082145600005,3.4136488112062144,0.0,0.03333333333333333,3,7,2,0,-4.387808723068842,-4.387808723068842,-0.0,0.7419620774938074,7.1068,-0.56414959,6.54265041,2.9973297051932306,406.88959721,6.35516732,2.8833333333333333,23,2026-09-08
